time	aortic_valve_pos	mitral_valve_pos	muscle_length	muscle_stress	muscle_ATP_used_per_liter_per_s	muscle_ATP_concentration	hr_new_beat	hr_heart_rate_bpm	memb_Ca_cytosol	memb_Ca_sr	memb_activation	memb_t_open_left_s	memb_k_serca	memb_k_leak	memb_k_active	memb_J_release	memb_J_uptake	mito_volume	mito_ATP_generated_M_per_liter_per_s	fs_muscle_length	fs_muscle_stress	fs_hs_length	fs_hs_stress_titin	fs_hs_stress_extracellular	fs_hs_stress_viscous	fs_hs_stress_total	fs_hs_a_pop_0	fs_hs_a_pop_1	fs_hs_m_pop_0	fs_hs_m_pop_1	fs_hs_m_pop_2	fs_hs_m_pop_3	fs_hs_c_pop_0	fs_hs_c_pop_1	fs_hs_c_pop_2	fs_sc_extension	fs_sc_last_extension	fs_sc_force	vent_wall_volume	vent_wall_thickness	vent_chamber_radius	vent_chamber_height	vent_n_hs	vent_stroke_work_J	vent_stroke_energy_used_J	vent_efficiency	vent_ejection_fraction	vent_ATP_used_per_s	vent_stroke_volume	vent_cardiac_output	rc_1_C	rc_heart_rate_t_RR_interval_s	rc_2_C	rc_membranes_k_active	rc_3_C	rc_membranes_k_serca	rc_4_C	rc_FiberSim_half_sarcomere_m_state_1_trans_1_param_1	rc_5_C	rc_FiberSim_half_sarcomere_k_on	rc_6_C	rc_circulation_resistance_4	rc_7_C	rc_circulation_compliance_7	baro_active	baro_P_set	baro_A	baro_B	gc_1_prop_signal	gc_1_deriv_signal	gc_1_output	gc_1_slope	gc_2_prop_signal	gc_2_deriv_signal	gc_2_output	gc_2_slope	growth_active	circ_blood_volume	pressure_0	pressure_1	pressure_2	pressure_3	pressure_4	pressure_5	pressure_6	volume_0	volume_1	volume_2	volume_3	volume_4	volume_5	volume_6	flow_0	flow_1	flow_2	flow_3	flow_4	flow_5	flow_6
3.88	0	1	1086.92	1090.61	-0	0.00734848	0	60	7.57598e-08	0.000999924	0	-0.8694	8	0.0006	0.082	5.99955e-07	6.06079e-07	4.32e-05	0.0004752	1086.92	1090.61	1086.81	494.552	129.444	5.71111	963.525	0.990484	0.00951646	0.873285	0.125429	0.000342936	0.000943073	1	0	0	0.109061	0.109086	1090.61	0.12	0.00791643	0.0243783	0.109309	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.447153	0.5	0	0	0	0	0	0	0	0.000464904	0	4.5	6.17847	68.7821	68.094	27.144	11.5211	8.38552	6.90126	0.136057	0.327509	0.354468	0.127142	0.251152	0.751563	2.55211	0.0361392	-0	0.0172028	0.0511876	0.0624914	0.0627117	0.0742134
3.89	0	1	1087.53	1079.99	-0	0.00735314	0	60	7.5701e-08	0.000999924	0	-0.8794	8	0.0006	0.082	5.99955e-07	6.05608e-07	4.32e-05	0.0004752	1087.53	1079.99	1087.42	497.454	132.125	6.34456	1034.72	0.991255	0.00874486	0.864198	0.134602	0.000171468	0.00102881	1	0	0	0.107999	0.108008	1079.99	0.12	0.00790474	0.0244001	0.109425	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.446095	0.5	0	0	0	0	0	0	0	0.000464785	0	4.5	6.09998	68.3537	67.6708	27.0308	11.4991	8.3817	6.90566	0.136445	0.327338	0.35413	0.127029	0.25115	0.751449	2.55246	0.0402841	-0	0.017072	0.0508	0.0621269	0.0623474	0.0738018
3.9	0	1	1088.18	1073.89	-0	0.0073578	0	60	7.56466e-08	0.000999924	0	-0.8894	8	0.0006	0.082	5.99955e-07	6.05173e-07	4.32e-05	0.0004752	1088.18	1073.89	1088.08	500.593	135.052	6.7733	988.298	0.98894	0.0110597	0.862997	0.135888	8.57339e-05	0.00102881	1	0	0	0.107389	0.107406	1073.89	0.12	0.00789225	0.0244234	0.10955	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.445044	0.5	0	0	0	0	0	0	0	0.000464683	0	4.5	6.04895	67.9285	67.2508	26.9174	11.477	8.37789	6.90967	0.136861	0.327168	0.353794	0.126915	0.251148	0.751334	2.55278	0.0430361	-0	0.0169427	0.0504166	0.0617617	0.0619825	0.0734107
3.91	0	1	1088.92	1046.82	-0	0.00736255	0	60	7.55965e-08	0.000999924	0	-0.8994	8	0.0006	0.082	5.99955e-07	6.04772e-07	4.32e-05	0.0004752	1088.92	1046.82	1088.82	504.157	138.446	8.13458	992.326	0.98714	0.0128601	0.864712	0.134088	0.000257202	0.000943073	1	0	0	0.104682	0.104693	1046.82	0.12	0.00787822	0.0244497	0.10969	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.444002	0.5	0	0	0	0	0	0	0	0.000464601	0	4.5	5.87675	67.5065	66.8339	26.8039	11.4549	8.37408	6.91296	0.137332	0.326999	0.35346	0.126802	0.251145	0.75122	2.55304	0.0518108	-0	0.0168148	0.0500374	0.061396	0.061617	0.0730557
3.92	0	1	1089.71	1062.69	-0	0.00736721	0	60	7.55502e-08	0.000999924	0	-0.9094	8	0.0006	0.082	5.99955e-07	6.04402e-07	4.32e-05	0.0004752	1089.71	1062.69	1089.61	507.979	142.159	7.6084	1030.94	0.984825	0.0151749	0.850823	0.147891	0.000342936	0.000943073	1	0	0	0.106269	0.106275	1062.69	0.12	0.00786313	0.0244779	0.10984	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.442968	0.5	0	0	0	0	0	0	0	0.000464517	0	4.5	5.94446	67.0876	66.4201	26.6903	11.4328	8.37026	6.91574	0.137838	0.326832	0.353129	0.126688	0.251143	0.751105	2.55326	0.0485643	-0	0.0166883	0.0496623	0.0610299	0.0612511	0.0727256
3.93	0	1	1090.52	1058.65	-0	0.00737187	0	60	7.55075e-08	0.000999924	0	-0.9194	8	0.0006	0.082	5.99955e-07	6.0406e-07	4.32e-05	0.0004752	1090.52	1058.65	1090.41	511.855	146.025	7.9678	1275.96	0.98714	0.0128601	0.859396	0.138717	0.000257202	0.00162894	1	0	0	0.105865	0.105821	1058.65	0.12	0.00784796	0.0245064	0.109993	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.441943	0.5	0	0	0	0	0	0	0	0.00046442	0	4.5	5.8955	66.672	66.0095	26.5766	11.4107	8.36643	6.91842	0.13835	0.326665	0.352801	0.126574	0.251141	0.75099	2.55348	0.0511457	-0	0.0165631	0.0492911	0.0606636	0.0608851	0.0724005
3.94	0	1	1091.14	1138.45	-0	0.00737644	0	60	7.5468e-08	0.000999925	0	-0.9294	8	0.0006	0.082	5.99955e-07	6.03744e-07	4.32e-05	0.0004752	1091.14	1138.45	1091.03	514.856	149.067	4.65181	1322.65	0.985854	0.0141461	0.850652	0.147462	0.000257202	0.00162894	1	0	0	0.113845	0.113808	1138.45	0.12	0.00783603	0.0245286	0.110111	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.440926	0.5	0	0	0	0	0	0	0	0.000464305	0	4.5	6.32339	66.2594	65.6018	26.4629	11.3885	8.36259	6.92239	0.13875	0.3265	0.352475	0.126461	0.251139	0.750875	2.5538	0.0299499	-0	0.0164393	0.0489237	0.0602973	0.0605188	0.07201
3.95	0	1	1091.47	1215.14	-0	0.00738119	0	60	7.54316e-08	0.000999925	0	-0.9394	8	0.0006	0.082	5.99955e-07	6.03453e-07	4.32e-05	0.0004752	1091.47	1215.14	1091.35	516.431	150.7	1.45682	1486.74	0.982253	0.0177469	0.84345	0.153892	0.000514403	0.00214335	1	0	0	0.121514	0.121459	1215.14	0.12	0.00782961	0.0245404	0.110174	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.439917	0.5	0	0	0	0	0	0	0	0.000464206	0	4.5	6.73758	65.8499	65.1973	26.3491	11.3664	8.35878	6.92863	0.138964	0.326337	0.352151	0.126347	0.251137	0.750761	2.5543	0.00955266	-0	0.0163168	0.0485602	0.059931	0.0601522	0.0715071
3.96	0	0.997358	1091.44	1299.3	-0	0.00738585	0	60	7.5398e-08	0.000999925	0	-0.9494	8	0.0006	0.082	5.99955e-07	6.03184e-07	4.32e-05	0.0004752	1091.44	1299.3	1091.31	516.239	150.499	-2.11544	1569.07	0.981996	0.0180041	0.837277	0.159208	0.00102881	0.00248628	1	0	0	0.12993	0.129876	1299.3	0.12	0.00783006	0.0245393	0.110169	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.438915	0.5	0	0	0	0	0	0	0	0.000464109	0	4.5	7.20543	65.4435	64.7957	26.2354	11.3443	8.35503	6.93772	0.138945	0.326174	0.35183	0.126233	0.251134	0.750649	2.55503	-0.0133499	-0	0.0161955	0.0482003	0.0595646	0.0597852	0.0708654
3.97	0	0.943112	1091.08	1360.96	-0	0.00738978	0	60	7.53669e-08	0.000999925	0	-0.9594	8	0.0006	0.082	5.99955e-07	6.02936e-07	4.32e-05	0.0004752	1091.08	1360.96	1090.94	514.433	148.63	-4.53255	1412.09	0.985082	0.0149177	0.854424	0.142747	0.000857339	0.00197188	1	0	0	0.136096	0.136085	1360.96	0.12	0.00783689	0.0245263	0.110099	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.437922	0.5	0	0	0	0	0	0	0	0.000463922	0	4.5	7.56446	65.0401	64.3971	26.1218	11.3223	8.3514	6.94944	0.138709	0.326013	0.351511	0.12612	0.251132	0.75054	2.55597	-0.0290016	-0	0.0160754	0.047844	0.0591983	0.0594177	0.0700983
3.98	0	0.783599	1090.66	1350.1	-0	0.00739434	0	60	7.53383e-08	0.000999925	0	-0.9694	8	0.0006	0.082	5.99955e-07	6.02706e-07	4.32e-05	0.0004752	1090.66	1350.1	1090.53	512.422	146.593	-3.41217	1314.54	0.98251	0.0174897	0.863855	0.133402	0.000943073	0.00180041	1	0	0	0.13501	0.135017	1350.1	0.12	0.00784475	0.0245116	0.11002	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.436937	0.5	0	0	0	0	0	0	0	0.000463662	0	4.5	7.51978	64.6397	64.0014	26.0084	11.3004	8.34791	6.96148	0.138444	0.325853	0.351195	0.126006	0.25113	0.750435	2.55694	-0.021874	-0	0.0159566	0.0474913	0.0588319	0.05905	0.0693214
3.99	0	0.534927	1090.43	1306.38	-0	0.007399	0	60	7.53118e-08	0.000999925	0	-0.9794	8	0.0006	0.082	5.99955e-07	6.02495e-07	4.32e-05	0.0004752	1090.43	1306.38	1090.29	511.288	145.463	-1.30024	1319.11	0.98534	0.0146605	0.85048	0.147377	0.000342936	0.00180041	1	0	0	0.130638	0.130635	1306.38	0.12	0.00784929	0.0245032	0.109976	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.435959	0.5	0	0	0	0	0	0	0	0.000463366	0	4.5	7.28292	64.2422	63.6086	25.895	11.2787	8.34454	6.97203	0.138293	0.325694	0.350881	0.125893	0.251128	0.750334	2.55778	-0.00831525	-0	0.0158389	0.047142	0.0584655	0.0586824	0.0686258
4	0	0.244881	1090.34	1297.34	-0	0.00740357	0	60	7.52874e-08	0.000999925	0	-0.9894	8	0.0006	0.082	5.99955e-07	6.023e-07	4.32e-05	0.0004752	1090.34	1297.34	1090.21	510.89	145.061	-0.483597	1262.5	0.98534	0.0146605	0.846708	0.15132	0.000257202	0.00171468	1	0	0	0.129734	0.129741	1297.34	0.12	0.00785091	0.0245002	0.10996	163805	0.941183	-2.70779	0.347584	0.542486	-0	0.0793362	4.76017	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.434989	0.5	0	0	0	0	0	0	0	0.000463103	0	4.5	7.23632	63.8477	63.2188	25.7819	11.257	8.34127	6.98125	0.13824	0.325536	0.350569	0.12578	0.251126	0.750236	2.55851	-0.00312317	-0	0.0157224	0.0467961	0.0580995	0.0583152	0.0680012
4.01	0	0	1090.32	1877.54	-0.0013824	0.00740703	1	60	8.17455e-07	0.000999183	1	0.0008	8	0.0006	0.082	8.25325e-05	6.53964e-06	4.32e-05	0.0004752	1090.32	1877.54	1090.14	509.697	144.693	-0.97196	11597.1	0.0871914	0.912809	0.628258	0.307013	0.0311214	0.0336077	1	0	0	0.187754	0.18581	1877.54	0.12	0.00785127	0.0244996	0.109956	163805	0.978315	-2.69783	0.36263	0.538537	-0.000165888	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.434027	0.5	0	0	0	0	0	0	0	0.000462762	0	4.5	10.2551	63.456	62.8317	25.669	11.2355	8.33808	6.98986	0.138228	0.325379	0.350259	0.125667	0.251124	0.750141	2.5592	-0	-0	0.015607	0.0464534	0.0577339	0.0579486	0.0674109
4.02	0	0	1090.32	9632.3	-0.0036864	0.00739335	0	60	8.21067e-07	0.000999179	0	-0.0092	8	0.0006	0.082	5.99507e-07	6.56854e-06	4.32e-05	0.0004752	1090.32	9632.3	1089.36	503.554	140.988	-3.47415	44373.8	0.0509259	0.949074	0.262689	0.528121	0.0625857	0.146605	1	0	0	0.96323	0.956282	9632.3	0.12	0.00785127	0.0244996	0.109956	163805	0.978315	-2.69783	0.36263	0.538537	-0.000442368	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.433072	0.5	0	0	0	0	0	0	0	0.0004604	0	4.5	52.949	63.0672	62.4475	25.5563	11.2141	8.33496	6.99825	0.138228	0.325224	0.349952	0.125554	0.251121	0.750047	2.55987	-0	-0	0.0154927	0.046114	0.0573689	0.0575826	0.0668353
4.03	1	0	1083.87	18249.7	-0.00691199	0.00736843	0	60	7.63702e-07	0.000999236	0	-0.0192	8	0.0006	0.082	5.99542e-07	6.10962e-06	4.32e-05	0.0004752	1083.87	18249.7	1082.04	472.205	110.352	-263.313	2098	0.0630144	0.936986	0.320302	0.454818	0.0591564	0.165724	1	0	0	1.82497	1.8282	18249.7	0.12	0.0079639	0.0242711	0.108737	163805	0.978315	-2.69783	0.36263	0.538537	-0.000829439	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.453325	0.5	0	0	0	0	0	0	0	0.000452466	0	4.5	104.775	71.2755	62.4392	25.4444	11.1928	8.33191	7.00657	0.134157	0.328801	0.349986	0.125442	0.251119	0.749955	2.56054	-0	1.67498	0.220908	0.0462435	0.0570065	0.0572175	0.0662668
4.04	1	0	1075.37	13477.6	-0.0013824	0.00734341	0	60	7.10748e-07	0.000999289	0	-0.0292	8	0.0006	0.082	5.99574e-07	5.68598e-06	4.32e-05	0.0004752	1075.37	13477.6	1074.02	435.425	84.3509	-26.5223	16765.6	0.0815329	0.918467	0.471193	0.394719	0.0473251	0.0867627	1	0	0	1.34776	1.3471	13477.6	0.12	0.00814158	0.0239642	0.107109	163805	0.978315	-2.69783	0.36263	0.538537	-0.000165888	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.467666	0.5	0	0	0	0	0	0	0	0.000436825	0	4.5	80.2702	77.0483	65.9871	25.3606	11.174	8.32893	7.01482	0.128827	0.330796	0.352835	0.125359	0.251117	0.749866	2.5612	-0	0.161096	0.276528	0.0507831	0.0567466	0.0569006	0.0657054
4.05	1	0	1068.1	14828.8	-0.0027648	0.00732337	0	60	6.61865e-07	0.000999338	0	-0.0392	8	0.0006	0.082	5.99603e-07	5.29492e-06	4.32e-05	0.0004752	1068.1	14828.8	1066.62	404.534	65.7897	-84.0366	11074.7	0.087963	0.912037	0.428669	0.388117	0.054784	0.128429	1	0	0	1.48288	1.48363	14828.8	0.12	0.00828693	0.023701	0.105717	163805	0.978315	-2.69783	0.36263	0.538537	-0.000331776	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.477855	0.5	0	0	0	0	0	0	0	0.000416455	0	4.5	91.4109	81.1364	68.763	25.3184	11.1618	8.32605	7.023	0.124376	0.332495	0.355061	0.125318	0.251116	0.74978	2.56185	-0	0.513725	0.309334	0.0543058	0.0566262	0.0567153	0.0651525
4.06	1	0	1061	14443.7	-0.0041472	0.00730002	0	60	6.16741e-07	0.000999383	0	-0.0492	8	0.0006	0.082	5.9963e-07	4.93393e-06	4.32e-05	0.0004752	1061	14443.7	1059.56	376.039	51.8935	-65.911	13374.9	0.100051	0.899949	0.448388	0.38846	0.0498971	0.113254	1	0	0	1.44437	1.44458	14443.7	0.12	0.00843632	0.0234416	0.104351	163805	0.978315	-2.69783	0.36263	0.538537	-0.000497663	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.48525	0.5	0	0	0	0	0	0	0	0.000390565	0	4.5	91.9928	84.0984	71.9586	25.315	11.1562	8.32332	7.03111	0.120096	0.333658	0.357616	0.125315	0.251116	0.749698	2.5625	-0	0.39472	0.303494	0.0583045	0.0566354	0.0566574	0.0646102
4.07	1	0	1054.03	14536.6	-0.002304	0.00727795	0	60	5.75087e-07	0.000999425	0	-0.0592	8	0.0006	0.082	5.99655e-07	4.60069e-06	4.32e-05	0.0004752	1054.03	14536.6	1052.57	349.216	41.0089	-74.2804	13679	0.106996	0.893004	0.441872	0.395233	0.0468107	0.116084	1	0	0	1.45366	1.45383	14536.6	0.12	0.00858623	0.0231845	0.103003	163805	0.978315	-2.69783	0.36263	0.538537	-0.00027648	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.492339	0.5	0	0	0	0	0	0	0	0.000359287	0	4.5	95.6842	86.9352	74.9491	25.3494	11.1571	8.32076	7.03916	0.115959	0.334802	0.360007	0.12535	0.251116	0.749621	2.56315	-0	0.437447	0.299652	0.0619997	0.0567691	0.0567277	0.0640802
4.08	1	0	1046.98	14319.5	-0.0018432	0.00725828	0	60	5.36635e-07	0.000999463	0	-0.0692	8	0.0006	0.082	5.99678e-07	4.29308e-06	4.32e-05	0.0004752	1046.98	14319.5	1045.55	323.519	32.3432	-67.382	13164.7	0.11214	0.88786	0.456276	0.388203	0.0453532	0.110168	1	0	0	1.43195	1.43218	14319.5	0.12	0.00874279	0.0229226	0.101634	163805	0.978315	-2.69783	0.36263	0.538537	-0.000221184	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.499324	0.5	0	0	0	0	0	0	0	0.000323429	0	4.5	97.5383	89.7296	77.9053	25.4184	11.1642	8.31842	7.04713	0.111848	0.335911	0.36237	0.12542	0.251116	0.749551	2.56378	-0	0.390439	0.295606	0.0656086	0.0570168	0.056916	0.0635643
4.09	1	0	1040.05	14201.5	-0.00460799	0.00724018	0	60	5.0114e-07	0.000999499	0	-0.0792	8	0.0006	0.082	5.99699e-07	4.00912e-06	4.32e-05	0.0004752	1040.05	14201.5	1038.63	299.322	25.5833	-67.9583	12373.1	0.158179	0.841821	0.478567	0.369856	0.0451818	0.106396	1	0	0	1.42015	1.42052	14201.5	0.12	0.00890085	0.022663	0.100283	163805	0.978315	-2.69783	0.36263	0.538537	-0.000552959	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.505868	0.5	0	0	0	0	0	0	0	0.000283792	0	4.5	100.103	92.3475	80.7217	25.5195	11.177	8.31633	7.05505	0.107875	0.336958	0.364622	0.125522	0.251118	0.749489	2.56442	-0	0.3878	0.290644	0.0690028	0.0573697	0.057214	0.0630642
4.1	1	0	1033.14	14104.4	-0.0032256	0.0072217	0	60	4.68374e-07	0.000999532	0	-0.0892	8	0.0006	0.082	5.99719e-07	3.74699e-06	4.32e-05	0.0004752	1033.14	14104.4	1031.73	276.115	20.2241	-71.3294	12027.4	0.167695	0.832305	0.480796	0.37037	0.0426955	0.106139	1	0	0	1.41044	1.41086	14104.4	0.12	0.00906309	0.0224016	0.0989287	163805	0.978315	-2.69783	0.36263	0.538537	-0.000387072	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.51229	0.5	0	0	0	0	0	0	0	0.000240687	0	4.5	102.923	94.9171	83.4234	25.6495	11.1951	8.31452	7.0629	0.103977	0.337989	0.366782	0.125652	0.25112	0.749435	2.56504	-0	0.400318	0.287344	0.0722173	0.0578177	0.0576117	0.0625811
4.11	1	0	1026.17	13904	-0.0013824	0.00720194	0	60	4.38127e-07	0.000999562	0	-0.0992	8	0.0006	0.082	5.99737e-07	3.50502e-06	4.32e-05	0.0004752	1026.17	13904	1024.78	253.709	15.935	-69.6783	11854.4	0.195988	0.804012	0.48954	0.363597	0.0405521	0.10631	1	0	0	1.3904	1.39081	13904	0.12	0.00923212	0.0221352	0.0975536	163805	0.978315	-2.69783	0.36263	0.538537	-0.000165888	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.518628	0.5	0	0	0	0	0	0	0	0.000193796	0	4.5	105.142	97.4545	86.0736	25.8064	11.218	8.31302	7.0707	0.100108	0.339002	0.368901	0.12581	0.251122	0.74939	2.56567	-0	0.384378	0.284523	0.075334	0.0583533	0.0581004	0.0621163
4.12	1	0	1019.45	13664.3	-0.0032256	0.00718384	0	60	4.10206e-07	0.00099959	0	-0.1092	8	0.0006	0.082	5.99754e-07	3.28165e-06	4.32e-05	0.0004752	1019.45	13664.3	1018.09	232.922	12.6502	-68.0038	12574.3	0.210905	0.789095	0.48714	0.364969	0.0432099	0.104681	1	0	0	1.36643	1.36664	13664.3	0.12	0.00939972	0.0218764	0.0962233	163805	0.978315	-2.69783	0.36263	0.538537	-0.000387072	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.524006	0.5	0	0	0	0	0	0	0	0.000143937	0	4.5	106.975	99.6099	88.616	25.9879	11.2455	8.31185	7.07843	0.0964471	0.339863	0.370932	0.125992	0.251125	0.749355	2.56629	-0	0.368263	0.274848	0.0782851	0.0589696	0.0586731	0.0616707
4.13	1	0	1012.73	13419.1	-0.00460799	0.00716546	0	60	3.84432e-07	0.000999616	0	-0.1192	8	0.0006	0.082	5.99769e-07	3.07546e-06	4.32e-05	0.0004752	1012.73	13419.1	1011.39	212.942	10.0177	-66.4401	12081.3	0.24357	0.75643	0.501029	0.360768	0.0384945	0.0997085	1	0	0	1.34191	1.34217	13419.1	0.12	0.00957269	0.0216145	0.0948829	163805	0.978315	-2.69783	0.36263	0.538537	-0.000552959	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.529479	0.5	0	0	0	0	0	0	0	9.11779e-05	0	4.5	108.884	101.805	91.0345	26.1914	11.2771	8.31102	7.08612	0.0928405	0.340739	0.372865	0.126196	0.251128	0.74933	2.5669	-0	0.353938	0.269269	0.0810538	0.0596573	0.0593216	0.0612453
4.14	1	0	1005.97	13191.2	-0.0013824	0.00714699	0	60	3.6064e-07	0.000999639	0	-0.1292	8	0.0006	0.082	5.99784e-07	2.88512e-06	4.32e-05	0.0004752	1005.97	13191.2	1004.65	193.637	7.90213	-67.0373	11121.5	0.269805	0.730195	0.530007	0.339763	0.0366941	0.0935357	1	0	0	1.31912	1.31954	13191.2	0.12	0.00975176	0.0213487	0.0935278	163805	0.978315	-2.69783	0.36263	0.538537	-0.000165888	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.534988	0.5	0	0	0	0	0	0	0	3.57559e-05	0	4.5	111.049	104.018	93.3534	26.4147	11.3124	8.31056	7.09375	0.0892772	0.341624	0.374719	0.126419	0.251131	0.749317	2.56751	-0	0.351531	0.266616	0.0836734	0.060409	0.0600377	0.0608408
4.15	1	0	999.512	12886.7	-0.002304	0.00712842	0	60	3.38677e-07	0.000999661	0	-0.1392	8	0.0006	0.082	5.99797e-07	2.70941e-06	4.32e-05	0.0004752	999.512	12886.7	998.223	175.732	6.2822	-63.9086	11198.4	0.290638	0.709362	0.513889	0.364369	0.0366084	0.0851337	1	0	0	1.28867	1.28901	12886.7	0.12	0.00992825	0.0210921	0.0922256	163805	0.978315	-2.69783	0.36263	0.538537	-0.00027648	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.539491	0.5	0	0	0	0	0	0	0	-2.21669e-05	0	4.5	112.416	105.829	95.5746	26.6557	11.3512	8.31048	7.10133	0.0859312	0.342346	0.376494	0.126661	0.251135	0.749315	2.56812	-0	0.329358	0.256367	0.0861485	0.0612181	0.0608143	0.0604578
4.16	1	0	992.951	12585.8	-0.0018432	0.0071129	0	60	3.18402e-07	0.000999682	0	-0.1492	8	0.0006	0.082	5.99809e-07	2.54722e-06	4.32e-05	0.0004752	992.951	12585.8	991.693	158.266	4.95541	-60.6044	10455.9	0.352881	0.647119	0.549726	0.331876	0.0352366	0.0831619	1	0	0	1.25858	1.25901	12585.8	0.12	0.0101131	0.0208287	0.0908939	163805	0.978315	-2.69783	0.36263	0.538537	-0.000221184	0.074544	4.47264	0.5	1	0.5	0.082	0.5	8	0.5	30	0.5	5e+08	0.5	800	0.5	0.08	0	90	0.544389	0.5	0	0	0	0	0	0	0	-8.19417e-05	0	4.5	113.95	107.802	97.6816	26.9123	11.393	8.3108	7.10886	0.0825879	0.343132	0.378178	0.126918	0.251139	0.749324	2.56872	-0	0.307385	0.253022	0.0884616	0.0620769	0.0616444	0.0600967
